"state","communityname","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell"
32,"Sparkscity",0.02,0.15,0.03,0.38,0.47,0.52,0.59,0.21,0.23,0.23,0.24,0.81,0.14
36,"Amsterdamcity",0.01,0.27,0.01,0.25,0.33,0.31,0.3,0.11,0.12,0.1,0.09,0.64,0.16
36,"Canandaiguacity",0,0.2,0,0,0.1,0.08,0.07,0,0.01,0.01,0.01,0.93,0.03
42,"Brentwoodborough",0,0.03,0,0.08,0.11,0.17,0.17,0.01,0.01,0.02,0.02,0.93,0.04
6,"LaPuentecity",0.04,0.43,0.09,0.45,0.49,0.51,0.56,1,1,1,1,0,1
13,"Hinesvillecity",0.01,0.41,0.01,0.45,0.56,0.53,0.6,0.17,0.19,0.16,0.17,0.81,0.07
55,"Ashwaubenonvillage",0,0.08,0,0.37,0.27,0.57,0.48,0.02,0.01,0.02,0.02,0.97,0.06
24,"Salisburycity",0.03,0.69,0,0.94,0.74,0.66,0.66,0.2,0.13,0.11,0.1,0.92,0.08
25,"Somersettown",0,0.06,0.01,0.01,0.01,0.02,0.04,0.01,0,0.01,0.02,0.64,0.17
6,"Paramountcity",0.07,0.74,0.12,0.41,0.48,0.53,0.59,1,1,1,1,0,1
49,"Roycity",0,0.01,0,0.22,0.16,0.32,0.44,0.03,0.02,0.03,0.04,0.92,0.05
34,"Marlborotownship",0.01,0.16,0.02,0.27,0.25,0.27,0.28,0.18,0.14,0.14,0.13,0.76,0.08
6,"Piedmontcity",0,0.18,0.01,0.12,0.09,0.1,0.16,0.1,0.07,0.07,0.09,0.74,0.1
34,"Dumontborough",0,0.02,0.02,0.32,0.3,0.33,0.37,0.32,0.27,0.27,0.28,0.7,0.17
2,"Fairbankscity",0.01,0.27,0.01,0.25,0.29,0.45,0.49,0.09,0.09,0.13,0.12,0.82,0.1
47,"Brentwoodcity",0,0.04,0,0.54,0.48,0.49,0.5,0.11,0.09,0.08,0.08,0.96,0.03
6,"Azusacity",0.04,0.45,0.08,0.5,0.59,0.63,0.66,1,1,1,1,0.18,0.93
48,"Gainesvillecity",0,0.12,0,0.38,0.39,0.45,0.69,0.11,0.1,0.11,0.15,0.86,0.13
48,"DeerParkcity",0,0.04,0.01,0.18,0.24,0.3,0.31,0.04,0.04,0.05,0.05,0.86,0.06
55,"WhitefishBayvillage",0,0.03,0,0.63,0.5,0.45,0.44,0.23,0.16,0.13,0.11,0.9,0.06
12,"Kissimmeecity",0.02,0.29,0.02,0.29,0.49,0.48,0.59,0.17,0.25,0.22,0.25,0.7,0.24
48,"Humblecity",0,0.12,0.01,0.4,0.44,0.49,0.78,0.18,0.17,0.17,0.25,0.8,0.26
8,"Denvercity",0.43,0.46,0.23,0.41,0.46,0.51,0.57,0.21,0.21,0.21,0.22,0.72,0.19
9,"NewBritaintown",0.07,0.49,0.08,0.3,0.37,0.39,0.41,0.35,0.38,0.36,0.35,0.36,0.49
34,"Randolphtownship",0,0.05,0.01,0.31,0.31,0.42,0.44,0.2,0.18,0.22,0.21,0.8,0.08
6,"Hollistercity",0.01,0.34,0.03,0.2,0.39,0.38,0.44,0.29,0.49,0.45,0.46,0.19,0.78
23,"Oronotown",0,0.34,0,0.92,0.86,0.81,0.71,0.3,0.25,0.21,0.17,0.88,0.03
55,"ChippewaFallscity",0,0.15,0,0,0,0.04,0.16,0,0,0,0.01,0.96,0.03
53,"MercerIslandcity",0,0.03,0.01,0.38,0.42,0.43,0.4,0.28,0.27,0.25,0.21,0.84,0.06
4,"Mesacity",0.08,0.14,0.09,0.35,0.41,0.45,0.49,0.12,0.12,0.12,0.12,0.83,0.1
36,"Buffalocity",0.62,0.85,0.1,0.33,0.32,0.34,0.34,0.11,0.09,0.09,0.08,0.8,0.12
34,"Walltownship",0,0.07,0,0.14,0.12,0.12,0.11,0.03,0.03,0.02,0.02,0.93,0.01
25,"EastLongmeadowtown",0,0.07,0,0,0.05,0.04,0.03,0,0.01,0.01,0.01,0.86,0.03
1,"Gadsdencity",0.04,0.36,0,1,0.93,0.89,0.79,0.11,0.08,0.07,0.06,0.96,0.05
9,"Middletowntown",0.03,0.39,0.02,0.21,0.3,0.36,0.39,0.11,0.14,0.15,0.15,0.77,0.13
12,"PuntaGordacity",0,0.16,0,0.03,0.06,0.05,0.06,0.01,0.02,0.01,0.02,0.89,0.04
49,"SouthOgdencity",0,0.07,0,0.47,0.54,0.48,0.48,0.09,0.09,0.08,0.07,0.89,0.08
9,"Bridgeporttown",0.29,0.97,0.14,0.35,0.43,0.49,0.53,0.36,0.39,0.4,0.4,0.37,0.49
48,"TexasCitycity",0.03,0.28,0.01,0.25,0.42,0.43,0.48,0.06,0.09,0.08,0.08,0.79,0.11
34,"Wyckofftownship",0,0.03,0.01,0.28,0.33,0.41,0.35,0.17,0.17,0.19,0.15,0.84,0.06
33,"Nashuacity",0.02,0.15,0.04,0.43,0.44,0.46,0.49,0.21,0.19,0.18,0.18,0.75,0.11
21,"Radcliffcity",0,0.13,0.01,0.33,0.32,0.38,0.36,0.17,0.14,0.15,0.13,0.81,0.06
50,"Burlingtoncity",0.02,0.36,0.01,0.53,0.53,0.48,0.45,0.16,0.14,0.11,0.1,0.89,0.04
25,"SouthHadleytown",0,0.07,0.01,0.62,0.53,0.46,0.41,0.23,0.17,0.14,0.11,0.82,0.05
48,"Lufkincity",0.02,0.27,0.01,0.38,0.43,0.57,0.6,0.14,0.14,0.17,0.16,0.85,0.14
42,"Kingstonborough",0,0.06,0,0.19,0.22,0.18,0.36,0.03,0.03,0.03,0.05,0.9,0.04
34,"Lindenwoldborough",0.01,0.43,0.01,0.6,0.6,0.62,0.7,0.19,0.17,0.16,0.16,0.89,0.06
34,"Ewingtownship",0.01,0.17,0.01,0.16,0.21,0.25,0.28,0.06,0.07,0.08,0.08,0.87,0.05
48,"Angletoncity",0.01,0.17,0,0.24,0.33,0.31,0.48,0.04,0.05,0.04,0.06,0.74,0.13
33,"Goffstowntown",0,0.06,0,0.04,0.07,0.13,0.13,0.01,0.02,0.03,0.02,0.77,0.04
34,"GloucesterCitycity",0.01,0.3,0,0.08,0.06,0.08,0.07,0.01,0.01,0.01,0.01,0.94,0.03
18,"Speedwaytown",0,0.13,0,0,0.3,0.24,0.3,0,0.03,0.02,0.02,0.96,0.03
6,"TwentyninePalms-MorongoValle",0.02,0.16,0.02,0.27,0.26,0.32,0.37,0.09,0.08,0.09,0.09,0.85,0.06
55,"Mequoncity",0,0.03,0,0.11,0.17,0.31,0.27,0.03,0.04,0.06,0.05,0.92,0.04
40,"Yukoncity",0,0.07,0,0.4,0.4,0.38,0.32,0.05,0.04,0.04,0.03,0.94,0.03
55,"SouthMilwaukeecity",0.01,0.12,0,0.06,0.08,0.12,0.14,0.01,0.01,0.02,0.02,0.89,0.07
6,"SanRamoncity",0,0.08,0.02,0.28,0.31,0.33,0.4,0.2,0.19,0.19,0.21,0.8,0.1
34,"SouthBrunswicktownship",0,0.1,0.02,0.28,0.35,0.39,0.45,0.22,0.25,0.25,0.26,0.71,0.11
24,"Annapoliscity",0.06,0.79,0.01,0.32,0.36,0.44,0.4,0.08,0.08,0.09,0.07,0.91,0.05
22,"Natchitochescity",0.04,1,0,0.29,0.35,0.45,0.44,0.02,0.02,0.02,0.02,0.97,0.02
25,"Barnstabletown",0.01,0.15,0.02,0.38,0.43,0.42,0.38,0.15,0.15,0.13,0.11,0.87,0.07
21,"Madisonvillecity",0.01,0.25,0,0.15,0.11,0.21,0.26,0.01,0.01,0.01,0.01,0.99,0
5,"Arkadelphiacity",0.01,0.48,0,0.26,0.74,0.76,0.69,0.03,0.08,0.08,0.06,0.95,0.04
28,"Brandoncity",0,0.15,0,0,0.26,0.38,0.41,0,0.02,0.02,0.02,0.96,0.03
42,"LowerMorelandtownship",0,0.02,0.01,0.17,0.16,0.17,0.19,0.1,0.09,0.08,0.09,0.81,0.09
55,"Wauwatosacity",0.01,0.09,0.01,0.14,0.16,0.15,0.21,0.04,0.04,0.03,0.04,0.89,0.06
6,"BaldwinParkcity",0.09,0.58,0.2,0.4,0.49,0.54,0.6,1,1,1,1,0,1
12,"Lauderhillcity",0.06,0.58,0.07,0.41,0.44,0.55,0.6,0.59,0.56,0.63,0.64,0.74,0.13
40,"Adacity",0,0.12,0,0.81,0.81,0.86,0.8,0.07,0.06,0.06,0.05,0.93,0.02
42,"NorthHuntingdontownship",0,0.05,0,0.04,0.11,0.12,0.1,0,0.01,0.01,0.01,0.95,0.01
19,"Marshalltowncity",0.01,0.11,0,0.14,0.28,0.28,0.37,0.02,0.03,0.02,0.03,0.95,0.03
37,"Havelockcity",0.01,0.25,0,0.4,0.42,0.48,0.52,0.1,0.09,0.09,0.09,0.86,0.03
25,"Wilmingtontown",0,0.07,0,0.1,0.14,0.2,0.3,0.03,0.04,0.05,0.06,0.91,0.02
34,"Freeholdborough",0.02,0.68,0.01,0.59,0.57,0.71,0.74,0.3,0.25,0.29,0.28,0.74,0.25
5,"Texarkanacity",0.03,0.57,0,0.75,0.55,0.77,0.69,0.05,0.03,0.04,0.03,0.97,0.05
37,"Laurinburgcity",0.02,0.72,0,0.75,0.64,0.58,0.6,0.07,0.05,0.04,0.04,0.94,0.04
36,"Ryecity",0,0.05,0.02,0.82,0.85,0.8,0.72,1,1,1,0.85,0.67,0.2
8,"Northglenncity",0.01,0.13,0.01,0.09,0.17,0.23,0.3,0.02,0.04,0.05,0.06,0.86,0.06
32,"BoulderCitycity",0,0.07,0,0.08,0.1,0.12,0.15,0.02,0.02,0.02,0.03,0.94,0.02
37,"Boonetown",0,0.1,0,0.37,0.34,0.43,0.51,0.04,0.03,0.04,0.04,0.96,0.03
6,"Cerritoscity",0.01,0.09,0.13,0.26,0.31,0.44,0.51,0.65,0.7,0.89,0.95,0.2,0.45
18,"EastChicagocity",0.07,0.8,0.03,0.19,0.19,0.22,0.24,0.15,0.13,0.14,0.14,0.25,0.41
41,"Hillsborocity",0.01,0.2,0.02,0.67,0.76,0.82,0.79,0.43,0.43,0.42,0.37,0.79,0.27
19,"Davenportcity",0.09,0.41,0.02,0.43,0.47,0.5,0.47,0.07,0.07,0.07,0.06,0.92,0.05
34,"Spartatownship",0,0.04,0,0.1,0.1,0.13,0.15,0.03,0.03,0.04,0.04,0.9,0.02
48,"Friendswoodcity",0,0.04,0.01,0.15,0.22,0.3,0.29,0.04,0.06,0.07,0.06,0.89,0.06
48,"HarkerHeightscity",0,0.17,0.01,0.13,0.2,0.37,0.46,0.06,0.08,0.14,0.16,0.8,0.06
53,"Sunnysidecity",0.01,0.44,0.02,0.37,0.58,0.66,0.67,0.58,0.8,0.83,0.77,0.1,0.89
48,"Beevillecity",0.01,0.19,0,0.11,0.14,0.16,0.25,0.02,0.02,0.02,0.03,0.1,0.43
5,"Magnoliacity",0.01,0.49,0,0.55,0.56,0.82,0.81,0.05,0.05,0.06,0.06,0.98,0.01
6,"GrandTerracecity",0,0.23,0.01,0.21,0.28,0.35,0.33,0.14,0.17,0.19,0.16,0.74,0.05
39,"Strongsvillecity",0,0.06,0.01,0.18,0.26,0.26,0.27,0.07,0.09,0.08,0.07,0.88,0.06
48,"Arlingtoncity",0.07,0.15,0.13,0.45,0.52,0.63,0.69,0.24,0.25,0.27,0.27,0.79,0.14
25,"Westboroughtown",0,0.08,0.01,0.22,0.47,0.57,0.58,0.12,0.22,0.24,0.22,0.83,0.1
44,"SouthKingstowntown",0,0.13,0.01,0.67,0.67,0.63,0.66,0.28,0.25,0.21,0.2,0.88,0.04
12,"FortLauderdalecity",0.2,0.72,0.17,0.33,0.46,0.52,0.64,0.4,0.49,0.51,0.57,0.67,0.25
6,"Gilroycity",0.02,0.3,0.03,0.34,0.44,0.5,0.52,0.37,0.42,0.43,0.41,0.36,0.51
48,"McKinneycity",0.02,0.37,0.01,0.5,0.76,0.77,0.81,0.16,0.21,0.19,0.19,0.74,0.22
51,"ColonialHeightscity",0,0.05,0,0.18,0.16,0.29,0.28,0.05,0.04,0.07,0.06,0.9,0.03
48,"Carrolltoncity",0.02,0.13,0.06,0.28,0.39,0.56,0.69,0.22,0.28,0.36,0.4,0.71,0.22
48,"Orangecity",0.02,0.45,0,0.43,0.38,0.36,0.37,0.04,0.03,0.03,0.03,0.9,0.08
9,"Enfieldtown",0.01,0.11,0.02,0.22,0.2,0.24,0.33,0.08,0.07,0.07,0.09,0.85,0.06
34,"Pequannocktownship",0,0.03,0.01,0.24,0.31,0.29,0.3,0.11,0.12,0.1,0.1,0.87,0.08
51,"Christiansburgtown",0,0.09,0,0,0.3,0.25,0.36,0,0.01,0.01,0.01,0.99,0.01
51,"Suffolkcity",0.08,0.67,0,0.25,0.29,0.46,0.47,0.01,0.01,0.02,0.02,0.96,0.02
9,"Stoningtontown",0,0.07,0.01,0.07,0.18,0.16,0.16,0.03,0.06,0.05,0.05,0.87,0.11
6,"TempleCitycity",0.01,0.15,0.05,0.39,0.48,0.57,0.63,0.65,0.71,0.76,0.77,0.44,0.45
48,"Laredocity",0.07,0.23,0.2,0.33,0.38,0.42,0.48,0.57,0.56,0.57,0.6,0,1
32,"Renocity",0.06,0.24,0.11,0.54,0.6,0.66,0.7,0.45,0.44,0.44,0.43,0.73,0.21
34,"FortLeeborough",0,0.05,0.08,0.78,0.7,0.64,0.61,1,1,1,1,0.29,0.64
39,"Brecksvillecity",0,0,0,0.13,0.09,0.08,0.09,0.04,0.03,0.02,0.02,0.84,0.04
6,"Burlingamecity",0,0.1,0.03,0.42,0.39,0.46,0.49,0.57,0.47,0.5,0.48,0.63,0.22
29,"Beltoncity",0,0.09,0,0.25,0.22,0.24,0.25,0.03,0.02,0.02,0.02,0.95,0.03
51,"VirginiaBeachcity",0.13,0.19,0.14,0.29,0.35,0.42,0.44,0.11,0.11,0.12,0.12,0.88,0.05
21,"Elizabethtowncity",0.01,0.19,0,0.67,0.5,0.42,0.44,0.1,0.06,0.05,0.05,0.95,0.05
37,"Reidsvillecity",0.02,0.55,0,0,0,0.86,0.73,0,0,0.03,0.03,0.98,0.02
45,"Easleycity",0.01,0.35,0,0.78,0.7,0.62,0.53,0.07,0.06,0.05,0.04,0.96,0.01
13,"WarnerRobinscity",0.03,0.37,0.01,0.21,0.28,0.47,0.49,0.04,0.05,0.08,0.08,0.94,0.04
12,"Tampacity",0.35,0.59,0.15,0.21,0.27,0.32,0.43,0.12,0.13,0.14,0.18,0.7,0.2
33,"Dovercity",0.01,0.21,0.01,0.42,0.42,0.41,0.47,0.11,0.1,0.09,0.09,0.88,0.05
29,"Gladstonecity",0,0.08,0,0.05,0.26,0.25,0.25,0,0.02,0.02,0.02,0.96,0.01
6,"CostaMesacity",0.04,0.25,0.14,0.52,0.62,0.65,0.7,0.78,0.82,0.79,0.78,0.55,0.52
42,"Penntownship",0,0.06,0,0,0,0,0,0,0,0,0,0.97,0.03
48,"Seguincity",0.01,0.26,0.01,0.04,0.11,0.2,0.35,0.01,0.03,0.05,0.08,0.25,0.38
5,"NorthLittleRockcity",0.06,0.44,0,0.21,0.17,0.23,0.25,0.02,0.01,0.01,0.01,0.97,0.03
47,"Murfreesborocity",0.04,0.46,0.01,0.53,0.67,0.75,0.74,0.11,0.12,0.12,0.11,0.93,0.06
48,"Snydercity",0,0.15,0,0.33,0.37,0.49,0.5,0.06,0.06,0.07,0.07,0.6,0.22
56,"Gillettecity",0,0.12,0,0.57,0.42,0.35,0.38,0.03,0.02,0.01,0.01,0.96,0.03
12,"Nicevillecity",0,0.06,0,0.19,0.18,0.18,0.25,0.07,0.06,0.05,0.07,0.86,0.05
48,"BayCitycity",0.01,0.26,0.01,0.2,0.24,0.37,0.6,0.07,0.07,0.1,0.15,0.63,0.21
39,"Bellefontainecity",0,0.16,0,1,1,1,0.87,0.18,0.14,0.11,0.09,0.96,0.04
25,"Marshfieldtown",0,0.06,0,0.19,0.14,0.23,0.2,0.03,0.02,0.03,0.02,0.94,0.02
33,"Lebanoncity",0,0.14,0,0.55,0.4,0.49,0.46,0.12,0.08,0.08,0.07,0.9,0.08
53,"Edmondscity",0.01,0.09,0.02,0.22,0.24,0.25,0.28,0.12,0.12,0.11,0.11,0.88,0.08
42,"Calntownship",0.01,0.32,0,0.18,0.4,0.5,0.63,0.05,0.09,0.1,0.12,0.91,0.02
34,"Collingswoodborough",0.01,0.19,0,0.5,0.48,0.43,0.41,0.17,0.14,0.11,0.1,0.89,0.07
8,"Westminstercity",0.02,0.14,0.02,0.43,0.42,0.44,0.53,0.13,0.11,0.1,0.11,0.85,0.11
9,"Newtowntown",0,0.07,0.01,0.01,0.24,0.3,0.28,0,0.08,0.09,0.08,0.9,0.03
51,"Leesburgtown",0.01,0.24,0.01,0.52,0.55,0.54,0.6,0.19,0.18,0.16,0.16,0.89,0.11
6,"Glendalecity",0.07,0.21,0.54,0.71,0.72,0.72,0.73,1,1,1,1,0.07,0.99
27,"Shakopeecity",0.01,0.26,0,0,0,0,0.51,0,0,0,0.01,0.96,0.03
38,"Fargocity",0.02,0.13,0.01,0.56,0.58,0.66,0.65,0.08,0.07,0.07,0.07,0.93,0.03
55,"Muskegocity",0,0.04,0,0.12,0.09,0.13,0.16,0.02,0.01,0.01,0.02,0.95,0.04
29,"CreveCoeurcity",0,0.03,0,0.48,0.36,0.33,0.3,0.2,0.13,0.11,0.09,0.88,0.04
6,"Lancastercity",0.07,0.38,0.06,0.47,0.49,0.52,0.56,0.3,0.27,0.27,0.26,0.76,0.17
25,"Leicestertown",0,0.09,0,0.72,0.61,0.57,0.51,0.15,0.11,0.09,0.08,0.92,0.04
12,"Ocalacity",0.05,0.5,0.01,0.13,0.12,0.14,0.26,0.02,0.02,0.02,0.04,0.92,0.04
40,"Miamicity",0,0.07,0,0,0.29,0.24,0.33,0,0.01,0.01,0.01,0.98,0.02
51,"NewportNewscity",0.17,0.52,0.05,0.31,0.37,0.44,0.47,0.09,0.09,0.1,0.1,0.89,0.05
34,"Maplewoodtownship",0.01,0.13,0.02,0.33,0.38,0.36,0.38,0.31,0.31,0.26,0.26,0.71,0.11
12,"Melbournecity",0.04,0.27,0.03,0.47,0.46,0.46,0.44,0.21,0.18,0.16,0.14,0.86,0.07
45,"MyrtleBeachcity",0.01,0.25,0.01,0.11,0.19,0.29,0.3,0.03,0.04,0.05,0.05,0.92,0.02
56,"GreenRivercity",0,0.07,0,0.06,0.08,0.1,0.08,0.01,0.01,0.01,0.01,0.89,0.05
12,"VeroBeachcity",0,0.11,0.01,0.3,0.27,0.26,0.28,0.13,0.1,0.09,0.09,0.88,0.04
25,"Pepperelltown",0,0.08,0,0.21,0.32,0.32,0.3,0.07,0.09,0.08,0.07,0.91,0.03
42,"Richlandtownship",0,0.05,0,0,0.43,0.58,0.49,0,0.05,0.06,0.04,0.94,0.03
6,"Richmondcity",0.12,0.62,0.09,0.35,0.44,0.51,0.6,0.38,0.42,0.44,0.48,0.62,0.32
42,"Doylestowntownship",0,0.08,0,0.07,0.12,0.18,0.35,0.02,0.03,0.04,0.07,0.91,0.04
42,"Butlertownship",0,0.06,0,0,0,0.08,0.17,0,0,0.01,0.01,0.93,0.02
42,"Centertownship",0,0.05,0,0.16,0.12,0.1,0.11,0.03,0.02,0.01,0.01,0.91,0.01
21,"Jeffersontowncity",0.01,0.12,0,0.18,0.25,0.27,0.28,0.02,0.02,0.02,0.02,0.96,0.02
29,"Joplincity",0.01,0.14,0,0.39,0.56,0.53,0.52,0.04,0.05,0.04,0.04,0.96,0.03
9,"Vernontown",0.01,0.21,0.01,0.16,0.21,0.25,0.37,0.06,0.08,0.08,0.11,0.86,0.08
25,"Lexingtontown",0,0.06,0.02,0.21,0.24,0.27,0.3,0.19,0.19,0.19,0.2,0.78,0.08
6,"Berkeleycity",0.06,0.45,0.12,0.45,0.48,0.58,0.57,0.53,0.5,0.54,0.49,0.65,0.17
49,"AmericanForkcity",0,0.02,0,0.33,0.24,0.35,0.51,0.03,0.02,0.03,0.04,0.95,0.04
6,"Atascaderocity",0,0.1,0.01,0.13,0.19,0.27,0.26,0.03,0.04,0.05,0.05,0.93,0.06
48,"Pharrcity",0.02,0.25,0.06,0.28,0.34,0.38,0.49,0.51,0.55,0.56,0.65,0,1
39,"Lebanoncity",0,0.08,0,0,0.25,0.34,0.55,0,0.01,0.02,0.02,0.97,0.02
39,"Mariettacity",0.01,0.18,0,0,0.5,0.61,0.52,0,0.02,0.02,0.02,0.98,0.02
12,"NorthMiamicity",0.05,0.61,0.12,0.35,0.46,0.53,0.62,0.91,1,1,1,0.21,0.57
40,"Durantcity",0,0.1,0,0.22,0.22,0.56,0.68,0.02,0.02,0.04,0.05,0.96,0.03
12,"Leesburgcity",0.02,0.44,0,0.52,0.42,0.46,0.46,0.12,0.08,0.08,0.08,0.93,0.04
18,"Dyertown",0,0.04,0,0,0.03,0.05,0.12,0,0.01,0.01,0.03,0.88,0.04
51,"Norfolkcity",0.36,0.78,0.07,0.44,0.49,0.52,0.55,0.12,0.11,0.11,0.11,0.89,0.05
6,"Norwalkcity",0.07,0.32,0.18,0.35,0.41,0.49,0.55,0.69,0.72,0.78,0.79,0.17,0.7
42,"WestChesterborough",0.02,0.66,0,0.37,0.36,0.35,0.31,0.08,0.06,0.06,0.05,0.83,0.08
34,"Bricktownship",0.01,0.08,0.02,0.13,0.2,0.2,0.2,0.04,0.06,0.05,0.05,0.88,0.05
53,"Ellensburgcity",0,0.13,0,0.64,0.48,0.44,0.37,0.21,0.14,0.11,0.09,0.91,0.1
9,"Wallingfordtown",0.01,0.08,0.02,0.25,0.33,0.36,0.38,0.1,0.12,0.12,0.12,0.83,0.09
22,"Rustoncity",0.02,0.7,0,0.65,0.8,0.83,0.79,0.15,0.16,0.15,0.13,0.91,0.05
48,"MissouriCitycity",0.01,0.17,0.02,0.31,0.4,0.44,0.55,0.21,0.24,0.24,0.27,0.76,0.12
39,"Miamitownship",0,0.05,0,0.21,0.22,0.2,0.28,0.02,0.02,0.01,0.02,0.97,0.02
9,"Wethersfieldtown",0,0.06,0.02,0.04,0.04,0.08,0.11,0.03,0.03,0.05,0.07,0.69,0.15
49,"SouthSaltLakecity",0.01,0.28,0.01,0.21,0.41,0.56,0.56,0.12,0.2,0.25,0.23,0.77,0.14
34,"Millvillecity",0.03,0.52,0.01,0.19,0.27,0.26,0.29,0.04,0.06,0.05,0.05,0.84,0.1
6,"Pasadenacity",0.13,0.57,0.24,0.48,0.54,0.59,0.63,0.93,0.92,0.9,0.89,0.38,0.62
37,"HighPointcity",0.08,0.5,0.01,0.18,0.38,0.51,0.53,0.02,0.04,0.04,0.04,0.95,0.05
47,"Bartletttown",0,0.02,0,0.19,0.14,0.3,0.38,0.02,0.01,0.03,0.03,0.95,0.03
34,"MountHollytownship",0.01,0.61,0,0.13,0.25,0.28,0.32,0.04,0.06,0.06,0.07,0.9,0.08
9,"Sheltontown",0.01,0.07,0.02,0.22,0.26,0.31,0.3,0.12,0.12,0.13,0.12,0.8,0.09
6,"YorbaLindacity",0,0.05,0.04,0.21,0.27,0.37,0.42,0.18,0.2,0.25,0.26,0.74,0.12
53,"Bellevuecity",0.01,0.09,0.08,0.58,0.53,0.57,0.58,0.54,0.43,0.42,0.4,0.78,0.18
12,"SouthDaytonacity",0,0.15,0,0.36,0.36,0.35,0.34,0.14,0.12,0.1,0.09,0.89,0.08
25,"Bournetown",0,0.13,0,0.13,0.18,0.2,0.21,0.03,0.03,0.03,0.03,0.92,0.07
48,"Bellairecity",0,0.03,0,0.02,0.09,0.21,0.36,0.01,0.03,0.06,0.09,0.83,0.08
6,"Chicocity",0.02,0.29,0.02,0.58,0.62,0.64,0.68,0.28,0.26,0.24,0.23,0.83,0.12
39,"Bucyruscity",0.01,0.23,0,0,0.38,0.51,0.43,0,0.02,0.02,0.02,0.97,0.03
45,"Greenvillecity",0.09,0.74,0.01,0.56,0.53,0.57,0.57,0.08,0.07,0.06,0.06,0.95,0.03
42,"WestHempfieldtownship",0.01,0.26,0,0.19,0.46,0.42,0.41,0.03,0.06,0.05,0.04,0.93,0.02
39,"Portsmouthcity",0.01,0.24,0,0.07,0.22,0.18,0.3,0,0.01,0.01,0.01,0.98,0.03
33,"Exetertown",0,0.06,0,0.18,0.27,0.22,0.19,0.03,0.04,0.03,0.02,0.94,0.02
19,"MasonCitycity",0.01,0.16,0,0.36,0.26,0.22,0.22,0.03,0.02,0.01,0.01,0.95,0.03
53,"Lynnwoodcity",0.01,0.2,0.02,0.55,0.57,0.59,0.67,0.41,0.38,0.35,0.36,0.81,0.18
25,"Pembroketown",0,0.06,0,0.07,0.1,0.08,0.09,0.01,0.02,0.01,0.01,0.94,0.01
29,"UniversityCitycity",0.05,0.63,0.02,0.53,0.52,0.57,0.53,0.23,0.2,0.2,0.17,0.88,0.05
48,"Burkburnettcity",0,0.16,0,0,0,0.07,0.06,0,0,0.01,0.01,0.94,0
34,"NewBrunswickcity",0.06,1,0.05,0.58,0.66,0.72,0.76,0.68,0.68,0.68,0.65,0.52,0.45
18,"NewAlbanycity",0.02,0.24,0,0.19,0.41,0.49,0.45,0.01,0.02,0.03,0.02,0.97,0.02
34,"Lodiborough",0.01,0.16,0.03,0.26,0.4,0.48,0.53,0.36,0.49,0.53,0.54,0.47,0.3
48,"Rosenbergcity",0.01,0.17,0.01,0.3,0.35,0.42,0.58,0.2,0.21,0.23,0.28,0.32,0.5
29,"Warrensburgcity",0,0.21,0,0.89,0.87,0.8,0.74,0.2,0.17,0.14,0.12,0.92,0.02
36,"Newburghcity",0.08,1,0.02,0.67,0.69,0.75,0.74,0.57,0.52,0.51,0.46,0.57,0.36
9,"Darientown",0,0.03,0.01,0.42,0.39,0.42,0.44,0.32,0.26,0.26,0.25,0.84,0.07
37,"Wilmingtoncity",0.08,0.69,0.01,0.27,0.29,0.35,0.37,0.03,0.03,0.03,0.03,0.95,0.03
9,"NorthBranfordtown",0,0.04,0,0.05,0.04,0.03,0.05,0.01,0.01,0,0.01,0.9,0.04
6,"Woodlandcity",0.02,0.21,0.03,0.31,0.36,0.41,0.44,0.23,0.24,0.24,0.24,0.62,0.35
53,"DesMoinescity",0.01,0.34,0.01,0.31,0.37,0.45,0.45,0.13,0.13,0.15,0.14,0.87,0.08
6,"ElCerritocity",0.01,0.15,0.03,0.36,0.39,0.49,0.53,0.5,0.47,0.54,0.54,0.56,0.28
28,"Greenvillecity",0.12,1,0,0.46,0.57,0.63,0.54,0.02,0.02,0.02,0.02,0.97,0.01
29,"Moberlycity",0.01,0.2,0,0.29,0.42,0.34,0.29,0.01,0.02,0.01,0.01,0.98,0.03
25,"Marbleheadtown",0,0.02,0.01,0.23,0.19,0.24,0.31,0.08,0.06,0.07,0.08,0.92,0.01
29,"Springfieldcity",0.03,0.13,0.01,0.5,0.53,0.54,0.55,0.05,0.05,0.05,0.04,0.96,0.04
34,"PomptonLakesborough",0,0.07,0.01,0.26,0.24,0.22,0.28,0.14,0.12,0.1,0.11,0.8,0.09
1,"Hoovercity",0,0.04,0.01,0.18,0.29,0.34,0.4,0.03,0.04,0.05,0.05,0.94,0.04
6,"Irvinecity",0.01,0.08,0.16,0.37,0.45,0.55,0.6,0.58,0.62,0.69,0.69,0.56,0.22
49,"Clearfieldcity",0.01,0.21,0.01,0.6,0.57,0.59,0.69,0.19,0.16,0.15,0.16,0.82,0.1
48,"Andrewscity",0,0.09,0.01,0.18,0.2,0.31,0.52,0.16,0.15,0.22,0.33,0.45,0.44
12,"DeLandcity",0.02,0.51,0,0.34,0.34,0.33,0.36,0.1,0.09,0.08,0.08,0.9,0.09
